"","location","start.date","stratum","start.depth_m","end.depth_m","taxon.code","species.name","subsample.volume_mL","cell.count","correction.factor","cell.length_um","cell.width_um","cell.volume_um3","cell.density_cells.L","biomass_mg.m3","stratum.volume"
"1471","227",2015-08-10,"EPI","0","2.25","P4362","Kephyrion sp.","2","2","39683","4.00","4.00","33.50","79366","2.66",NA
"1472","227",2015-08-10,"EPI","0","2.25","P4363","Spinifiromonas sirratus***************","2","10","39683","5.10","5.10","69.50","396830","27.58",NA
"1473","227",2015-08-10,"EPI","0","2.25","P4368","Mallomonas crassisquama (Asmund) Fott","2","37","1000","19.30","10.00","1010.50","37000","37.39",NA
"1474","227",2015-08-10,"EPI","0","2.25","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","1","39683","5.60","3.00","26.40","39683","1.05",NA
"1475","227",2015-08-10,"EPI","0","2.25","P5511","Rhizosolenia eriense H.L. Smith","2","5","39683","9.00","3.00","63.60","198415","12.62",NA
"1476","227",2015-08-10,"EPI","0","2.25","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","38","39683","30.20","4.00","126.50","1507954","190.76",NA
"1477","227",2015-08-10,"EPI","0","2.25","P6558","Cryptomonas erosa Ehrenberg","2","88","1000","23.40","12.00","1176.20","88000","103.51",NA
"1478","227",2015-08-10,"EPI","0","2.25","P6565","Cryptomonas rostratiformis Skuja","2","8","1000","31.00","14.00","2120.90","8000","16.97",NA
"1479","227",2015-08-10,"EPI","0","2.25","P6568","Katablepharis ovalis Skuja","2","5","39683","7.60","4.00","40.30","198415","8.00",NA
"1480","227",2015-08-10,"EPI","0","2.25","P7632","Gymnodinium sp.","2","20","1000","25.20","25.20","8379.20","20000","167.58",NA
"1481","227",2015-08-10,"EPI","0","2.25","P7632","Gymnodinium sp.","2","6","1000","34.00","34.00","20579.50","6000","123.48",NA
"1482","227",2015-08-10,"EPI","0","2.25","P7639","Peridinium pusillum (Penard) Lemmermann","2","4","1000","18.30","18.30","3208.90","4000","12.84",NA
"1483","227",2015-08-10,"META","2.25","4","P1052","Limnothrix redekei (Van Goor) Meffert","2","4","39683","200.00","2.00","628.30","158732","99.73",NA
"1484","227",2015-08-10,"META","2.25","4","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","5775","39683","4.90","2.00","10.30","229169325","2360.44",NA
"1485","227",2015-08-10,"META","2.25","4","P1100"," Heterocycts (Aphanizomenon skujae)","2","275","39683","4.50","2.50","14.70","10912825","160.42",NA
"1486","227",2015-08-10,"META","2.25","4","P2105","Chlamydomonas spp.","2","47","39683","7.00","3.00","33.00","1865101","61.55",NA
"1487","227",2015-08-10,"META","2.25","4","P2107","Chlorogonium maximum Skuja","2","7","1000","83.00","6.00","2346.80","7000","16.43",NA
"1488","227",2015-08-10,"META","2.25","4","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","5","39683","4.00","4.00","11.20","198415","2.22",NA
"1489","227",2015-08-10,"META","2.25","4","P2121","Oocystis lacustris Chodat","2","9","39683","6.00","4.00","50.30","357147","17.96",NA
"1490","227",2015-08-10,"META","2.25","4","P2126","Chodatella sp.","2","5","39683","6.00","4.00","50.30","198415","9.98",NA
"1491","227",2015-08-10,"META","2.25","4","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","13","39683","9.30","4.00","51.90","515879","26.77",NA
"1492","227",2015-08-10,"META","2.25","4","P2132","Scenedesmus denticulatus Lagerhiem","2","31","39683","10.00","4.00","55.90","1230173","68.77",NA
"1493","227",2015-08-10,"META","2.25","4","P2136","Dictyosphaerium pulchellum Wood","2","202","39683","6.00","6.00","113.10","8015966","906.61",NA
"1494","227",2015-08-10,"META","2.25","4","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","19","39683","21.00","1.50","18.60","753977","14.02",NA
"1495","227",2015-08-10,"META","2.25","4","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","23","39683","6.00","4.00","25.10","912709","22.91",NA
"1496","227",2015-08-10,"META","2.25","4","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","6","39683","6.00","6.00","37.70","238098","8.98",NA
"1497","227",2015-08-10,"META","2.25","4","P2222","Treubaria sp.","2","3","39683","3.00","3.00","14.10","119049","1.68",NA
"1498","227",2015-08-10,"META","2.25","4","P2235","Ankistrodesmus spiralis Lemmermann","2","10","39683","34.00","2.20","64.60","396830","25.64",NA
"1499","227",2015-08-10,"META","2.25","4","P2255","Selenastrum copricornutum Printz","2","462","39683","8.60","2.20","21.80","18333546","399.67",NA
"1500","227",2015-08-10,"META","2.25","4","P4351","Small chrysophyceae","2","11","39683","3.20","3.20","17.20","436513","7.51",NA
"1501","227",2015-08-10,"META","2.25","4","P4355","Chrysochromulina parva Lackey","2","49","39683","5.30","5.30","78.00","1944467","151.67",NA
"1502","227",2015-08-10,"META","2.25","4","P4363","Spinifiromonas sirratus***************","2","4","39683","5.20","5.20","73.60","158732","11.68",NA
"1503","227",2015-08-10,"META","2.25","4","P4400","Ochromonas sp.","2","2","39683","7.90","4.00","66.20","79366","5.25",NA
"1504","227",2015-08-10,"META","2.25","4","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","1","39683","6.00","4.00","50.30","39683","2.00",NA
"1505","227",2015-08-10,"META","2.25","4","P5511","Rhizosolenia eriense H.L. Smith","2","6","39683","11.00","3.00","77.80","238098","18.52",NA
"1506","227",2015-08-10,"META","2.25","4","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","81","39683","31.00","4.00","129.90","3214323","417.54",NA
"1507","227",2015-08-10,"META","2.25","4","P6558","Cryptomonas erosa Ehrenberg","2","56","1000","26.00","14.00","1778.80","56000","99.61",NA
"1508","227",2015-08-10,"META","2.25","4","P6559","Cryptomonas ovata Ehrenberg","2","15","1000","43.00","20.00","6003.90","15000","90.06",NA
"1509","227",2015-08-10,"META","2.25","4","P6565","Cryptomonas rostratiformis Skuja","2","9","1000","31.00","14.00","2120.90","9000","19.09",NA
"1510","227",2015-08-10,"META","2.25","4","P6568","Katablepharis ovalis Skuja","2","11","39683","9.00","4.00","56.50","436513","24.66",NA
"1511","227",2015-08-10,"META","2.25","4","P7632","Gymnodinium sp.","2","12","1000","29.30","29.30","13170.50","12000","158.05",NA
"1512","227",2015-08-10,"META","2.25","4","P7639","Peridinium pusillum (Penard) Lemmermann","2","5","1000","18.00","18.00","3053.60","5000","15.27",NA
"1513","227",2015-08-10,"META","2.25","4","P7641","Peridinium aciculiferum Lemmermann","2","5","1000","30.00","24.00","9047.80","5000","45.24",NA
"1514","227",2015-08-24,"EPI","0","3","P1052","Limnothrix redekei (Van Goor) Meffert","2","18","39683","210.00","2.00","659.70","714294","471.22",NA
"1515","227",2015-08-24,"EPI","0","3","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","36.2","39683","5.00","2.00","10.50","1436524.6","15.08",NA
"1516","227",2015-08-24,"EPI","0","3","P1100"," Heterocycts (Aphanizomenon skujae)","2","189","39683","4.40","2.50","14.40","7500087","108.00",NA
"1517","227",2015-08-24,"EPI","0","3","P2105","Chlamydomonas spp.","2","9","39683","9.30","4.00","77.90","357147","27.82",NA
"1518","227",2015-08-24,"EPI","0","3","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","4","39683","4.00","4.00","11.20","158732","1.78",NA
"1519","227",2015-08-24,"EPI","0","3","P2121","Oocystis lacustris Chodat","2","2","39683","6.00","4.00","50.30","79366","3.99",NA
"1520","227",2015-08-24,"EPI","0","3","P2126","Chodatella sp.","2","4","39683","6.00","4.00","50.30","158732","7.98",NA
"1521","227",2015-08-24,"EPI","0","3","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","3","39683","9.00","5.00","78.50","119049","9.35",NA
"1522","227",2015-08-24,"EPI","0","3","P2132","Scenedesmus denticulatus Lagerhiem","2","14","39683","10.00","5.00","87.30","555562","48.50",NA
"1523","227",2015-08-24,"EPI","0","3","P2136","Dictyosphaerium pulchellum Wood","2","239","39683","6.00","6.00","113.10","9484237","1072.67",NA
"1524","227",2015-08-24,"EPI","0","3","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","22","39683","19.00","1.50","16.80","873026","14.67",NA
"1525","227",2015-08-24,"EPI","0","3","P2145","Crucigenia quadrata Morr.","2","54","39683","6.00","4.00","25.10","2142882","53.79",NA
"1526","227",2015-08-24,"EPI","0","3","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","3","39683","6.00","6.00","37.70","119049","4.49",NA
"1527","227",2015-08-24,"EPI","0","3","P2235","Ankistrodesmus spiralis Lemmermann","2","21","39683","26.00","2.20","49.40","833343","41.17",NA
"1528","227",2015-08-24,"EPI","0","3","P2255","Selenastrum copricornutum Printz","2","1148","39683","8.60","2.20","21.80","45556084","993.12",NA
"1529","227",2015-08-24,"EPI","0","3","P4351","Small chrysophyceae","2","7","39683","3.00","3.00","14.10","277781","3.92",NA
"1530","227",2015-08-24,"EPI","0","3","P4355","Chrysochromulina parva Lackey","2","29","39683","5.00","5.00","65.40","1150807","75.26",NA
"1531","227",2015-08-24,"EPI","0","3","P4358","Chrysostephanospaera globulifera Scherffel","2","1","39683","8.80","8.80","356.80","39683","14.16",NA
"1532","227",2015-08-24,"EPI","0","3","P4363","Spinifiromonas sirratus***************","2","3","39683","5.30","5.30","78.00","119049","9.29",NA
"1533","227",2015-08-24,"EPI","0","3","P4413","Chrysochromulina laurentiana Kling","2","1","39683","11.00","11.00","696.90","39683","27.66",NA
"1534","227",2015-08-24,"EPI","0","3","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","3","39683","5.10","2.60","18.10","119049","2.15",NA
"1535","227",2015-08-24,"EPI","0","3","P5511","Rhizosolenia eriense H.L. Smith","2","1","39683","12.00","3.00","84.80","39683","3.37",NA
"1536","227",2015-08-24,"EPI","0","3","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","9","39683","32.60","4.00","136.60","357147","48.79",NA
"1537","227",2015-08-24,"EPI","0","3","P6558","Cryptomonas erosa Ehrenberg","2","53","1000","22.60","12.00","1136.00","53000","60.21",NA
"1538","227",2015-08-24,"EPI","0","3","P6568","Katablepharis ovalis Skuja","2","7","39683","9.00","4.00","56.50","277781","15.69",NA
"1539","227",2015-08-24,"EPI","0","3","P7632","Gymnodinium sp.","2","4","1000","26.00","26.00","9202.80","4000","36.81",NA
"1540","227",2015-08-24,"EPI","0","3","P7639","Peridinium pusillum (Penard) Lemmermann","2","2","1000","17.40","17.40","2758.30","2000","5.52",NA
"1541","227",2015-08-24,"EPI","0","3","P7641","Peridinium aciculiferum Lemmermann","2","8","1000","30.00","24.00","9047.80","8000","72.38",NA
"1542","227",2015-08-24,"META","3","3.75","P1052","Limnothrix redekei (Van Goor) Meffert","2","1","39683","200.00","2.00","628.30","39683","24.93",NA
"1543","227",2015-08-24,"META","3","3.75","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","3199","39683","5.00","2.00","10.50","126945917","1332.93",NA
"1544","227",2015-08-24,"META","3","3.75","P1100"," Heterocycts (Aphanizomenon skujae)","2","248","39683","4.50","2.50","14.70","9841384","144.67",NA
"1545","227",2015-08-24,"META","3","3.75","P2105","Chlamydomonas spp.","2","8","39683","10.00","5.00","130.90","317464","41.56",NA
"1546","227",2015-08-24,"META","3","3.75","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","9","39683","4.00","4.00","11.20","357147","4.00",NA
"1547","227",2015-08-24,"META","3","3.75","P2121","Oocystis lacustris Chodat","2","2","39683","6.00","4.00","50.30","79366","3.99",NA
"1548","227",2015-08-24,"META","3","3.75","P2126","Chodatella sp.","2","3","39683","6.00","4.00","50.30","119049","5.99",NA
"1549","227",2015-08-24,"META","3","3.75","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","4","39683","11.00","5.00","96.00","158732","15.24",NA
"1550","227",2015-08-24,"META","3","3.75","P2132","Scenedesmus denticulatus Lagerhiem","2","17","39683","10.00","4.00","55.90","674611","37.71",NA
"1551","227",2015-08-24,"META","3","3.75","P2136","Dictyosphaerium pulchellum Wood","2","449","39683","6.00","6.00","113.10","17817667","2015.18",NA
"1552","227",2015-08-24,"META","3","3.75","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","22","39683","22.00","1.50","19.40","873026","16.94",NA
"1553","227",2015-08-24,"META","3","3.75","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","15","39683","6.00","4.00","25.10","595245","14.94",NA
"1554","227",2015-08-24,"META","3","3.75","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","2","39683","6.00","6.00","37.70","79366","2.99",NA
"1555","227",2015-08-24,"META","3","3.75","P2222","Treubaria sp.","2","2","39683","3.00","3.00","14.10","79366","1.12",NA
"1556","227",2015-08-24,"META","3","3.75","P2235","Ankistrodesmus spiralis Lemmermann","2","12","39683","26.00","2.10","45.00","476196","21.43",NA
"1557","227",2015-08-24,"META","3","3.75","P2255","Selenastrum copricornutum Printz","2","1354","39683","8.10","2.10","18.70","53730782","1004.77",NA
"1558","227",2015-08-24,"META","3","3.75","P4351","Small chrysophyceae","2","1","39683","3.20","3.20","17.20","39683","0.68",NA
"1559","227",2015-08-24,"META","3","3.75","P4355","Chrysochromulina parva Lackey","2","24","39683","5.00","5.00","65.40","952392","62.29",NA
"1560","227",2015-08-24,"META","3","3.75","P4363","Spinifiromonas sirratus***************","2","2","39683","5.10","5.10","69.50","79366","5.52",NA
"1561","227",2015-08-24,"META","3","3.75","P4413","Chrysochromulina laurentiana Kling","2","1","39683","10.00","10.00","523.60","39683","20.78",NA
"1562","227",2015-08-24,"META","3","3.75","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","1","39683","5.00","3.20","26.80","39683","1.06",NA
"1563","227",2015-08-24,"META","3","3.75","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","5","39683","33.00","4.00","138.20","198415","27.42",NA
"1564","227",2015-08-24,"META","3","3.75","P6558","Cryptomonas erosa Ehrenberg","2","53","1000","24.50","12.00","1231.50","53000","65.27",NA
"1565","227",2015-08-24,"META","3","3.75","P6559","Cryptomonas ovata Ehrenberg","2","28","1000","40.00","18.00","4523.90","28000","126.67",NA
"1566","227",2015-08-24,"META","3","3.75","P6565","Cryptomonas rostratiformis Skuja","2","2","1000","29.00","14.00","1984.10","2000","3.97",NA
"1567","227",2015-08-24,"META","3","3.75","P6568","Katablepharis ovalis Skuja","2","1","39683","7.60","4.00","40.30","39683","1.60",NA
"1568","227",2015-08-24,"META","3","3.75","P7632","Gymnodinium sp.","2","6","1000","31.00","31.00","15598.50","6000","93.59",NA
"1569","227",2015-08-24,"META","3","3.75","P7639","Peridinium pusillum (Penard) Lemmermann","2","2","1000","16.80","16.80","2482.70","2000","4.97",NA
"1570","227",2015-08-24,"META","3","3.75","P7641","Peridinium aciculiferum Lemmermann","2","2","1000","30.00","24.00","9047.80","2000","18.10",NA
"1571","227",2015-09-08,"EPI","0","1.5","P1052","Limnothrix redekei (Van Goor) Meffert","2","75","39683","186.00","2.00","584.30","2976225","1739.01",NA
"1572","227",2015-09-08,"EPI","0","1.5","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","6063","39683","5.00","2.00","10.50","240598029","2526.28",NA
"1573","227",2015-09-08,"EPI","0","1.5","P1100"," Heterocycts (Aphanizomenon skujae)","2","274","39683","4.80","2.50","15.70","10873142","170.71",NA
"1574","227",2015-09-08,"EPI","0","1.5","P2105","Chlamydomonas spp.","2","1","39683","7.00","3.00","33.00","39683","1.31",NA
"1575","227",2015-09-08,"EPI","0","1.5","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","12","39683","4.00","4.00","11.20","476196","5.33",NA
"1576","227",2015-09-08,"EPI","0","1.5","P2121","Oocystis lacustris Chodat","2","10","39683","6.00","4.00","50.30","396830","19.96",NA
"1577","227",2015-09-08,"EPI","0","1.5","P2126","Chodatella sp.","2","5","39683","6.00","4.00","50.30","198415","9.98",NA
"1578","227",2015-09-08,"EPI","0","1.5","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","9","39683","7.00","4.00","39.10","357147","13.96",NA
"1579","227",2015-09-08,"EPI","0","1.5","P2132","Scenedesmus denticulatus Lagerhiem","2","56","39683","9.30","4.00","51.90","2222248","115.33",NA
"1580","227",2015-09-08,"EPI","0","1.5","P2136","Dictyosphaerium pulchellum Wood","2","160","39683","6.00","6.00","113.10","6349280","718.10",NA
"1581","227",2015-09-08,"EPI","0","1.5","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","90","39683","20.00","1.50","17.70","3571470","63.22",NA
"1582","227",2015-09-08,"EPI","0","1.5","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","8","39683","6.00","4.00","25.10","317464","7.97",NA
"1583","227",2015-09-08,"EPI","0","1.5","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","2","39683","6.00","6.00","37.70","79366","2.99",NA
"1584","227",2015-09-08,"EPI","0","1.5","P2235","Ankistrodesmus spiralis Lemmermann","2","22","39683","26.00","2.00","40.80","873026","35.62",NA
"1585","227",2015-09-08,"EPI","0","1.5","P2255","Selenastrum copricornutum Printz","2","3586","39683","8.30","2.00","17.40","142303238","2476.08",NA
"1586","227",2015-09-08,"EPI","0","1.5","P4351","Small chrysophyceae","2","1","39683","3.00","3.00","14.10","39683","0.56",NA
"1587","227",2015-09-08,"EPI","0","1.5","P4355","Chrysochromulina parva Lackey","2","3","39683","5.00","5.00","65.40","119049","7.79",NA
"1588","227",2015-09-08,"EPI","0","1.5","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","1","39683","6.00","3.20","32.20","39683","1.28",NA
"1589","227",2015-09-08,"EPI","0","1.5","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","5","39683","33.00","4.00","138.20","198415","27.42",NA
"1590","227",2015-09-08,"EPI","0","1.5","P6558","Cryptomonas erosa Ehrenberg","2","137","1000","23.20","12.00","1166.20","137000","159.77",NA
"1591","227",2015-09-08,"EPI","0","1.5","P6565","Cryptomonas rostratiformis Skuja","2","10","1000","31.00","14.00","2120.90","10000","21.21",NA
"1592","227",2015-09-08,"EPI","0","1.5","P6568","Katablepharis ovalis Skuja","2","3","39683","8.60","4.00","51.60","119049","6.14",NA
"1593","227",2015-09-08,"EPI","0","1.5","P7632","Gymnodinium sp.","2","6","1000","26.00","26.00","9202.80","6000","55.22",NA
"1594","227",2015-09-08,"EPI","0","1.5","P7639","Peridinium pusillum (Penard) Lemmermann","2","1","1000","15.50","15.50","1949.80","1000","1.95",NA
"1595","227",2015-09-08,"EPI","0","1.5","P7641","Peridinium aciculiferum Lemmermann","2","6","1000","30.00","24.00","9047.80","6000","54.29",NA
"1596","227",2015-09-08,"META","1.5","3","P1052","Limnothrix redekei (Van Goor) Meffert","2","37","39683","200.00","2.00","628.30","1468271","922.51",NA
"1597","227",2015-09-08,"META","1.5","3","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","4331","39683","5.00","2.00","10.50","171867073","1804.60",NA
"1598","227",2015-09-08,"META","1.5","3","P1100"," Heterocycts (Aphanizomenon skujae)","2","175","39683","4.70","2.50","15.40","6944525","106.95",NA
